Unnamed: 0,대지위치,지상층수,지하층수,높이(m),구조코드명,기타구조,주용도코드명,비상용승강기수,사용승인년도,위도,경도
98877,대구광역시 달성군 옥포읍 교항리 1408번지,1,0,0.0,일반목구조,목조,단독주택,0,1955,35.7905553548103,128.439975196852
98878,대구광역시 달성군 옥포읍 교항리 1409번지,2,0,7.9,벽돌구조,"철근콘크리트조, 시멘트벽돌조",단독주택,0,1994,35.7904725659577,128.439814761669
98879,대구광역시 달성군 옥포읍 교항리 1410번지,1,0,4.9,벽돌구조,조적조(시멘트벽돌),단독주택,0,1994,35.7903565784659,128.4398980571
98880,대구광역시 달성군 옥포읍 교항리 1412번지,1,0,4.5,벽돌구조,시멘트벽돌조,단독주택,0,1992,35.7903336888515,128.440040989747
98881,대구광역시 달성군 옥포읍 교항리 1416번지,2,0,7.2,철근콘크리트구조,"R.C, 조적조",창고시설,0,1993,35.7904190202761,128.440455533451
98882,대구광역시 달성군 옥포읍 교항리 1418번지,1,0,4.5,경량철골구조,경량철골구조,단독주택,0,2006,35.7902319077767,128.440224750149
98883,대구광역시 달성군 옥포읍 교항리 1419번지,2,0,8.3,철근콘크리트구조,철근콘크리트조,창고시설,0,1997,35.7901799606891,128.440100155204
98884,대구광역시 달성군 옥포읍 교항리 1422번지,1,0,0.0,일반목구조,목조,단독주택,0,1955,35.7900293743804,128.440431135515
98885,대구광역시 달성군 옥포읍 교항리 1423번지,1,0,0.0,일반목구조,목조,단독주택,0,1950,35.7899415288409,128.440534846577
98886,대구광역시 달성군 옥포읍 교항리 1424번지,1,0,0.0,블록구조,시멘트블럭,단독주택,0,1983,35.7900946727889,128.440614703138
98887,대구광역시 달성군 옥포읍 교항리 1424번지,1,0,0.0,일반목구조,목조,단독주택,0,1950,35.7900946727889,128.440614703138
98888,대구광역시 달성군 옥포읍 교항리 1426번지,1,0,0.0,일반목구조,목조,단독주택,0,1955,35.7902111814765,128.440510513888
98889,대구광역시 달성군 옥포읍 교항리 1427번지,1,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1997,35.7904086350234,128.440630325156
98890,대구광역시 달성군 옥포읍 교항리 1428번지,1,0,0.0,일반목구조,목조,단독주택,0,1955,35.790281930638,128.440712983436
98891,대구광역시 달성군 옥포읍 교항리 1430번지,1,0,0.0,일반목구조,목조,단독주택,0,1945,35.7901200613787,128.440834824729
98892,대구광역시 달성군 옥포읍 교항리 1430번지,2,0,7.3,철근콘크리트구조,"R.C, 시멘트벽돌조",창고시설,0,1993,35.7901200613787,128.440834824729
98893,대구광역시 달성군 옥포읍 교항리 1431번지,1,0,3.5,일반목구조,목조,단독주택,0,1960,35.7902540962686,128.440945085525
98894,대구광역시 달성군 옥포읍 교항리 1432번지,1,0,0.0,일반목구조,목조,단독주택,0,1960,35.7903643736271,128.440917212962
98895,대구광역시 달성군 옥포읍 교항리 1434-2번지,2,0,7.65,철근콘크리트구조,철근콘크리트구조,단독주택,0,2020,35.7904850561123,128.440848272006
98896,대구광역시 달성군 옥포읍 교항리 1435번지,2,0,9.1,벽돌구조,조적조(시멘트벽돌조),단독주택,0,1997,35.7904245912303,128.441118608226
98897,대구광역시 달성군 옥포읍 교항리 1437번지,1,0,0.0,일반목구조,토담,단독주택,0,1950,35.7905402831686,128.441383277115
98898,대구광역시 달성군 옥포읍 교항리 1438번지,1,0,5.6,철근콘크리트구조,철근콘크리트구조,단독주택,0,2007,35.7906063727362,128.441530803239
98899,대구광역시 달성군 옥포읍 교항리 1439번지,1,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1991,35.7907621141255,128.441619447268
98900,대구광역시 달성군 옥포읍 교항리 1440번지,1,0,0.0,일반목구조,목조,단독주택,0,1950,,
98901,대구광역시 달성군 옥포읍 교항리 1440-1번지,1,0,4.7,벽돌구조,조적조(시멘트벽돌조),단독주택,0,1965,35.7907453715799,128.441768132105
98902,대구광역시 달성군 옥포읍 교항리 1440-2번지,1,0,0.0,일반목구조,목조,종교시설,0,1955,35.7906203663769,128.441851815053
98903,대구광역시 달성군 옥포읍 교항리 1440-4번지,2,0,7.5,벽돌구조,시멘트벽돌조,창고시설,0,1993,35.7904660040156,128.441542978404
98904,대구광역시 달성군 옥포읍 교항리 1440-5번지,1,0,5.34,경량철골구조,경량철골구조,단독주택,0,2022,35.7909135391116,128.441902681945
98905,대구광역시 달성군 옥포읍 교항리 1441번지,1,0,4.9,철근콘크리트구조,철근콘크리트구조,단독주택,0,2014,35.7903919793263,128.441380819796
98906,대구광역시 달성군 옥포읍 교항리 1447번지,1,0,0.0,일반목구조,목조,단독주택,0,1955,35.7901700306803,128.440996547935
98907,대구광역시 달성군 옥포읍 교항리 1448번지,2,0,7.2,철근콘크리트구조,"R.C, 조적조",창고시설,0,1998,35.7901060401743,128.441200123972
98908,대구광역시 달성군 옥포읍 교항리 1449번지,2,0,0.0,철근콘크리트구조,"R.C, 조적조",창고시설,0,1992,35.7899884119386,128.441209723983
98909,대구광역시 달성군 옥포읍 교항리 1451번지,1,0,0.0,일반목구조,목조,단독주택,0,1955,35.789908120689,128.440765851673
98910,대구광역시 달성군 옥포읍 교항리 1454-1번지,1,0,0.0,일반목구조,목조,단독주택,0,1950,35.7896486648116,128.440849209509
98911,대구광역시 달성군 옥포읍 교항리 1455번지,2,0,7.6,철근콘크리트구조,"철근콘크리트구조, 경량철골구조",단독주택,0,2014,35.7897430468611,128.441064824246
98912,대구광역시 달성군 옥포읍 교항리 1456번지,1,0,0.0,블록구조,시멘트블럭,단독주택,0,1981,35.7898163690059,128.441135276614
98913,대구광역시 달성군 옥포읍 교항리 1458번지,1,0,0.0,일반목구조,목조,단독주택,0,1974,35.7898585676805,128.441381361659
98914,대구광역시 달성군 옥포읍 교항리 1459번지,1,0,0.0,일반목구조,목조,단독주택,0,1950,35.7900552767804,128.441367770482
98915,대구광역시 달성군 옥포읍 교항리 1460번지,1,0,0.0,일반목구조,목조,단독주택,0,1975,35.7898549644887,128.44160671061
98916,대구광역시 달성군 옥포읍 교항리 1460번지,1,0,0.0,일반목구조,목조,단독주택,0,1950,35.7898549644887,128.44160671061
98917,대구광역시 달성군 옥포읍 교항리 1461번지,1,0,0.0,일반목구조,목조,단독주택,0,1960,35.7897569368952,128.441574965836
98918,대구광역시 달성군 옥포읍 교항리 1462번지,1,0,0.0,벽돌구조,시멘트벽돌,단독주택,0,1991,35.7896466179379,128.441328203791
98919,대구광역시 달성군 옥포읍 교항리 1463번지,1,0,0.0,벽돌구조,시멘트 벽돌조,단독주택,0,1995,35.7894782951964,128.44131178071
98920,대구광역시 달성군 옥포읍 교항리 1464번지,1,0,0.0,일반목구조,"토담, 목조",단독주택,0,1950,35.7895958308331,128.441460233974
98921,대구광역시 달성군 옥포읍 교항리 1465번지,1,0,3.5,벽돌구조,시멘트벽돌조,단독주택,0,1992,35.789559607558,128.441602702726
98922,대구광역시 달성군 옥포읍 교항리 1467번지,2,0,7.3,철근콘크리트구조,"철근콘크리트조, 시멘트벽돌조",단독주택,0,1994,35.7895804887228,128.441770204252
98923,대구광역시 달성군 옥포읍 교항리 1469번지,1,0,0.0,일반목구조,목조,단독주택,0,1955,35.789360125176,128.441877602374
98924,대구광역시 달성군 옥포읍 교항리 1470번지,1,0,0.0,일반목구조,목조,단독주택,0,1965,35.789409701982,128.441718784602
98925,대구광역시 달성군 옥포읍 교항리 1471번지,1,0,0.0,일반목구조,목조,단독주택,0,1955,35.7893438161018,128.441479130454
98926,대구광역시 달성군 옥포읍 교항리 1472번지,1,0,0.0,일반목구조,목조,단독주택,0,1955,35.7891966599204,128.441598911878
98927,대구광역시 달성군 옥포읍 교항리 1473-1번지,1,0,0.0,석구조,돌담,단독주택,0,1925,35.789018579911,128.4417423566
98928,대구광역시 달성군 옥포읍 교항리 1473-2번지,1,0,0.0,일반목구조,목조,종교시설,0,1925,35.7889955113945,128.441689624035
98929,대구광역시 달성군 옥포읍 교항리 1474번지,1,0,6.5,경량철골구조,파이프,창고시설,0,2013,35.7889710020408,128.441937377299
98930,대구광역시 달성군 옥포읍 교항리 1474번지,1,0,4.8,벽돌구조,시멘트 벽돌조,단독주택,0,1993,35.7889710020408,128.441937377299
98931,대구광역시 달성군 옥포읍 교항리 1475번지,3,0,13.2,일반철골구조,일반철골구조,공장,0,2006,35.7889532406866,128.442336227137
98932,대구광역시 달성군 옥포읍 교항리 1476-1번지,0,0,0.0,일반철골구조,조립식,단독주택,0,1996,35.7888742454159,128.441995023618
98933,대구광역시 달성군 옥포읍 교항리 1477-2번지,1,0,4.7,강파이프구조,강파이프구조,제2종근린생활시설,0,2006,35.7885130870506,128.442247753293
98934,대구광역시 달성군 옥포읍 교항리 1477-2번지,1,0,0.0,블록구조,시멘트벽돌조,위험물저장및처리시설,0,1985,35.7885130870506,128.442247753293
98935,대구광역시 달성군 옥포읍 교항리 1495-1번지,1,0,5.75,경량철골구조,경량철골구조,단독주택,0,2005,35.7874500588244,128.444912305154
98936,대구광역시 달성군 옥포읍 교항리 1495-2번지,1,0,4.7,벽돌구조,세멘벽돌,노유자시설,0,1991,35.7870766611987,128.445095669623
98937,대구광역시 달성군 옥포읍 교항리 1495-6번지,1,0,4.8,벽돌구조,시멘트 벽돌조,단독주택,0,1995,35.7873832118808,128.445045587068
98938,대구광역시 달성군 옥포읍 교항리 1496-1번지,1,0,0.0,일반목구조,목조,제1종근린생활시설,0,1968,35.7876010034986,128.445084922946
98939,대구광역시 달성군 옥포읍 교항리 1496-4번지,1,0,0.0,블록구조,부록,단독주택,0,1950,35.7870984821547,128.44526705482
98940,대구광역시 달성군 옥포읍 교항리 1496-5번지,1,0,0.0,블록구조,부록,단독주택,0,1965,35.7878730174009,128.444894191769
98941,대구광역시 달성군 옥포읍 교항리 1496-6번지,3,0,10.6,철근콘크리트구조,철근콘크리트구조,단독주택,0,2011,35.7872552216008,128.445174996616
98942,대구광역시 달성군 옥포읍 교항리 1496-8번지,1,0,0.0,일반목구조,"목조, 부록",단독주택,0,1945,35.7875795116861,128.445036090017
98943,대구광역시 달성군 옥포읍 교항리 1503번지,1,0,3.3,벽돌구조,조적조,교육연구시설,0,1988,35.7883884124516,128.443977992793
98944,대구광역시 달성군 옥포읍 교항리 1503번지,2,0,8.1,철근콘크리트구조,철근콘크리트조,교육연구시설,0,1988,35.7883884124516,128.443977992793
98945,대구광역시 달성군 옥포읍 교항리 1503번지,1,0,7.45,일반철골구조,일반철골구조,교육연구시설,0,2018,35.7883884124516,128.443977992793
98946,대구광역시 달성군 옥포읍 교항리 1503번지,1,0,2.8,기타구조,조립식판넬,교육연구시설,0,2000,35.7883884124516,128.443977992793
98947,대구광역시 달성군 옥포읍 교항리 1503번지,3,1,8.5,철근콘크리트구조,철근콘크리트조,교육연구시설,0,2003,35.7883884124516,128.443977992793
98948,대구광역시 달성군 옥포읍 교항리 1503번지,1,0,2.8,벽돌구조,조적조,창고시설,0,1977,35.7883884124516,128.443977992793
98949,대구광역시 달성군 옥포읍 교항리 1503-4번지,3,0,12.55,철근콘크리트구조,철근콘크리트구조,노유자시설,0,2013,35.7880005773287,128.444673083215
98950,대구광역시 달성군 옥포읍 교항리 1509번지,1,0,0.0,블록구조,세멘부록조,공장,0,1984,35.7890299883831,128.442924702004
98951,대구광역시 달성군 옥포읍 교항리 1514-1번지,1,0,7.0,일반철골구조,일반철골구조,제1종근린생활시설,0,2007,35.7896395029572,128.444053829639
98952,대구광역시 달성군 옥포읍 교항리 1515번지,1,0,9.9,일반철골구조,일반철골구조,제2종근린생활시설,0,2016,35.7901257006035,128.44361743849
98953,대구광역시 달성군 옥포읍 교항리 1515-1번지,1,0,0.0,철근콘크리트구조,철근콘크리트,공장,0,1988,35.7897316291476,128.443879081125
98954,대구광역시 달성군 옥포읍 교항리 1515-7번지,1,0,9.9,일반철골구조,일반철골구조,창고시설,0,2016,35.7899349558555,128.443749701197
98955,대구광역시 달성군 옥포읍 교항리 1516-1번지,1,0,0.0,철근콘크리트구조,"철근콘크리트, 시멘트블록조",제2종근린생활시설,0,1992,35.7898454455143,128.443526539178
98956,대구광역시 달성군 옥포읍 교항리 1519번지,15,1,40.6,철근콘크리트구조,철근콘크리트조,공동주택,0,1999,35.7899238172883,128.442462935594
98957,대구광역시 달성군 옥포읍 교항리 1519번지,15,1,40.6,철근콘크리트구조,철근콘크리트조,공동주택,0,1999,35.7899238172883,128.442462935594
98958,대구광역시 달성군 옥포읍 교항리 1519번지,1,0,0.0,벽돌구조,시멘트 벽돌,단독주택,0,1992,35.7899238172883,128.442462935594
98959,대구광역시 달성군 옥포읍 교항리 1519번지,2,0,0.0,철근콘크리트구조,철근콘크리트조,공동주택,0,1999,35.7899238172883,128.442462935594
98960,대구광역시 달성군 옥포읍 교항리 1519번지,15,1,40.6,철근콘크리트구조,철근콘크리트조,공동주택,0,1999,35.7899238172883,128.442462935594
98961,대구광역시 달성군 옥포읍 교항리 1519번지,2,0,0.0,철근콘크리트구조,철근콘크리트조,공동주택,0,1999,35.7899238172883,128.442462935594
98962,대구광역시 달성군 옥포읍 교항리 1519번지,15,1,40.6,철근콘크리트구조,철근콘크리트조,공동주택,0,1999,35.7899238172883,128.442462935594
98963,대구광역시 달성군 옥포읍 교항리 1524번지,1,0,4.0,철근콘크리트구조,R.C조,창고시설,0,1993,35.790595245679,128.442946586972
98964,대구광역시 달성군 옥포읍 교항리 1524-1번지,1,0,3.0,경량철골구조,난연판넬,제2종근린생활시설,0,2012,35.7904009066757,128.443093055248
98965,대구광역시 달성군 옥포읍 교항리 1524-1번지,1,0,9.0,일반철골구조,일반철골구조,제2종근린생활시설,0,2012,35.7904009066757,128.443093055248
98966,대구광역시 달성군 옥포읍 교항리 1524-8번지,1,0,4.2,경량철골구조,각파이프조,창고시설,0,2012,35.7901718793657,128.443201400106
98967,대구광역시 달성군 옥포읍 교항리 1524-8번지,1,0,9.0,일반철골구조,일반철골구조,창고시설,0,2012,35.7901718793657,128.443201400106
98968,대구광역시 달성군 옥포읍 교항리 1526-1번지,2,0,7.55,일반철골구조,일반철골구조,제2종근린생활시설,0,2008,35.7906936282623,128.443203977776
98969,대구광역시 달성군 옥포읍 교항리 1526-2번지,1,0,0.0,블록구조,브록,단독주택,0,1969,35.7905938572078,128.443242434279
98970,대구광역시 달성군 옥포읍 교항리 1526-3번지,1,0,0.0,철근콘크리트구조,"철근콘크리트조, 시멘트브록조",창고시설,0,1989,35.7904215582727,128.443407108056
98971,대구광역시 달성군 옥포읍 교항리 1526-10번지,2,0,7.5,철근콘크리트구조,"철근콘크리트, 시멘트벽돌조",단독주택,0,1994,35.7908340487286,128.443074895021
98972,대구광역시 달성군 옥포읍 교항리 1527번지,5,0,22.9,철근콘크리트구조,철근콘크리트조,종교시설,0,2000,35.7908774547037,128.442822168889
98973,대구광역시 달성군 옥포읍 교항리 1528-1번지,1,0,4.7,벽돌구조,시멘트 벽돌조,단독주택,0,1993,35.7906549565974,128.44246155059
98974,대구광역시 달성군 옥포읍 교항리 1528-2번지,1,0,0.0,벽돌구조,조적조(시멘트벽돌조),단독주택,0,1997,35.7905935110625,128.442302604475
98975,대구광역시 달성군 옥포읍 교항리 1528-3번지,1,0,0.0,일반목구조,"목조, 시멘부록",단독주택,0,1985,35.7905162082928,128.442128329578
98976,대구광역시 달성군 옥포읍 교항리 1529-2번지,1,0,8.6,일반철골구조,일반철골구조,제2종근린생활시설,0,2014,35.790148845863,128.441696190281
98977,대구광역시 달성군 옥포읍 교항리 1532-1번지,1,0,4.8,벽돌구조,시멘트 벽돌조,단독주택,0,1992,35.7904400750186,128.441969229214
98978,대구광역시 달성군 옥포읍 교항리 1532-2번지,2,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1991,35.7902679692558,128.44162954525
98979,대구광역시 달성군 옥포읍 교항리 1532-3번지,2,0,0.0,철근콘크리트구조,"철근콘크리트조, 시멘트벽돌조",창고시설,0,1996,35.7903667397807,128.441817258501
98980,대구광역시 달성군 옥포읍 교항리 1532-4번지,1,0,2.855,일반목구조,일반목구조,단독주택,0,2020,35.7902105543867,128.441480074851
98981,대구광역시 달성군 옥포읍 교항리 1533-3번지,1,0,6.2,경량철골구조,경량철골구조,단독주택,0,2013,35.7909271127835,128.442408843545
98982,대구광역시 달성군 옥포읍 교항리 1533-4번지,2,0,7.2,벽돌구조,시멘트벽돌조,제1종근린생활시설,0,1992,35.7908188005978,128.442235334687
98983,대구광역시 달성군 옥포읍 교항리 1533-4번지,1,0,0.0,블록구조,부록,단독주택,0,1965,35.7908188005978,128.442235334687
98984,대구광역시 달성군 옥포읍 교항리 1534번지,1,0,5.35,경량철골구조,경량철골구조,단독주택,0,2021,35.7909834781978,128.442247601753
98985,대구광역시 달성군 옥포읍 교항리 1535-2번지,2,0,7.6,철근콘크리트구조,"R.C조, 시멘트벽돌조",창고시설,0,1995,35.7911027783344,128.44233901782
98986,대구광역시 달성군 옥포읍 교항리 1536-2번지,2,0,8.3,일반철골구조,일반철골구조,제2종근린생활시설,0,2013,35.7911008056327,128.442488412524
98987,대구광역시 달성군 옥포읍 교항리 1537-3번지,1,0,0.0,블록구조,브록,단독주택,0,1959,,
98988,대구광역시 달성군 옥포읍 교항리 1537-4번지,2,0,0.0,벽돌구조,"시멘 벽돌, 시멘 부록",창고시설,0,1984,35.7917482249242,128.442351900193
98989,대구광역시 달성군 옥포읍 교항리 1537-4번지,1,0,0.0,블록구조,브록,제1종근린생활시설,0,1965,35.7917482249242,128.442351900193
98990,대구광역시 달성군 옥포읍 교항리 1537-5번지,1,0,0.0,철근콘크리트구조,R.C조,제1종근린생활시설,0,1992,35.7916217688567,128.442413767226
98991,대구광역시 달성군 옥포읍 교항리 1538-1번지,1,0,12.2,일반철골구조,일반철골구조,창고시설,0,2024,35.7920287418602,128.442105557176
98992,대구광역시 달성군 옥포읍 교항리 1538-1번지,2,1,9.35,철근콘크리트구조,"R.C조, 시멘트벽돌조",업무시설,0,1977,35.7920287418602,128.442105557176
98993,대구광역시 달성군 옥포읍 교항리 1540-2번지,1,0,6.4,철근콘크리트구조,철근콘크리트,제2종근린생활시설,0,1999,35.7922264720857,128.44274291875
98994,대구광역시 달성군 옥포읍 교항리 1543번지,1,0,0.0,일반철골구조,철골조,공장,0,2001,35.7917451385982,128.442609118886
98995,대구광역시 달성군 옥포읍 교항리 1543-2번지,1,0,9.6,일반철골구조,일반철골구조,제2종근린생활시설,0,2019,35.7915472210473,128.442625782314
98996,대구광역시 달성군 옥포읍 교항리 1544-1번지,1,0,0.0,철근콘크리트구조,철근콘크리트,제1종근린생활시설,0,1991,35.7913266220471,128.44274523248
98997,대구광역시 달성군 옥포읍 교항리 1545번지,3,0,11.4,철근콘크리트구조,철근콘크리트조,제1종근린생활시설,0,2000,35.7914423743138,128.443109675932
98998,대구광역시 달성군 옥포읍 교항리 1546번지,2,0,7.45,철근콘크리트구조,철근콘크리트구조,공장,0,2002,35.7916621400585,128.443059673369
98999,대구광역시 달성군 옥포읍 교항리 1546번지,2,0,0.0,강파이프구조,일반철골구조,공장,0,2002,35.7916621400585,128.443059673369
99000,대구광역시 달성군 옥포읍 교항리 1548번지,1,0,6.8,철근콘크리트구조,철근콘크리트조,공장,0,1993,35.7920723570165,128.442999398933
99001,대구광역시 달성군 옥포읍 교항리 1548번지,1,0,6.8,철근콘크리트구조,철근콘크리트,공장,0,1993,35.7920723570165,128.442999398933
99002,대구광역시 달성군 옥포읍 교항리 1549번지,1,0,6.8,철근콘크리트구조,철근콘크리트,공장,0,1995,35.7923393927351,128.442990401509
99003,대구광역시 달성군 옥포읍 교항리 1555-1번지,2,0,0.0,철근콘크리트구조,"R.C, 시멘트 벽돌조",창고시설,0,1992,35.7910104535017,128.443371414876
99004,대구광역시 달성군 옥포읍 교항리 1556-1번지,1,0,5.65,일반철골구조,일반철골구조,동물및식물관련시설,0,2011,35.7908979588749,128.443403779012
99005,대구광역시 달성군 옥포읍 교항리 1645-4번지,1,0,6.2,경량철골구조,경량철골구조,제2종근린생활시설,0,2007,35.7890234608775,128.444683856307
99006,대구광역시 달성군 옥포읍 교항리 1648번지,1,0,0.0,일반목구조,"목조, 부록, 세멘부록",단독주택,0,1948,35.7886441038003,128.44490571804
99007,대구광역시 달성군 옥포읍 교항리 1653번지,1,0,0.0,벽돌구조,"부록, 세멘벽돌조",단독주택,0,1976,35.7883384859376,128.445133115815
99008,대구광역시 달성군 옥포읍 교항리 1655번지,2,0,0.0,철근콘크리트구조,철근콘크리트조,단독주택,0,1997,35.7882977435887,128.44490895945
99009,대구광역시 달성군 옥포읍 교항리 1656번지,1,0,0.0,벽돌구조,"목조, 부록",단독주택,0,,35.7881888331021,128.445070459202
99010,대구광역시 달성군 옥포읍 교항리 1657번지,2,0,7.3,벽돌구조,세멘벽돌,단독주택,0,1925,35.7880786759535,128.445223198303
99011,대구광역시 달성군 옥포읍 교항리 1659번지,1,0,4.8,경량철골구조,경량철골조,단독주택,0,1994,35.7882320770782,128.445251414786
99012,대구광역시 달성군 옥포읍 교항리 1663번지,1,0,6.0,경량철골구조,경량철골구조,제2종근린생활시설,0,2020,35.787965409181,128.445402204144
99013,대구광역시 달성군 옥포읍 교항리 1666번지,2,0,7.2,철근콘크리트구조,철근콘크리트조,창고시설,0,1999,35.7876956448862,128.445218364017
99014,대구광역시 달성군 옥포읍 교항리 1668번지,1,0,0.0,일반목구조,목조,단독주택,0,,35.7877036849597,128.44538164824
99015,대구광역시 달성군 옥포읍 교항리 1700번지,1,0,5.39,강파이프구조,강파이프구조,제1종근린생활시설,0,2018,35.787346358467,128.446109463772
99016,대구광역시 달성군 옥포읍 교항리 1703번지,1,0,0.0,일반목구조,"목조, 세멘부록",단독주택,0,,35.7871523272645,128.445937833706
99017,대구광역시 달성군 옥포읍 교항리 1704번지,1,0,0.0,블록구조,"부록, 목조",단독주택,0,1977,35.78699198404,128.4460147832
99018,대구광역시 달성군 옥포읍 교항리 1706번지,2,0,8.14,철근콘크리트구조,철근콘크리트구조,단독주택,0,2007,35.7870056636536,128.445791505421
99019,대구광역시 달성군 옥포읍 교항리 1707번지,2,0,0.0,벽돌구조,시멘트벽돌,단독주택,0,1991,35.7871904258669,128.445684803493
99020,대구광역시 달성군 옥포읍 교항리 1709번지,1,0,0.0,일반목구조,목조,단독주택,0,,35.7874481615825,128.445587386107
99021,대구광역시 달성군 옥포읍 교항리 1710번지,3,0,8.6,철근콘크리트구조,R.C(철근콘크리트조),제1종근린생활시설,0,1997,35.7873135257606,128.445437515255
99022,대구광역시 달성군 옥포읍 교항리 1711번지,1,0,0.0,블록구조,부록,단독주택,0,1982,35.7870593419814,128.445576804699
99023,대구광역시 달성군 옥포읍 교항리 1711-1번지,1,1,0.0,벽돌구조,벽돌,단독주택,0,1994,35.7869154818697,128.445646974899
99024,대구광역시 달성군 옥포읍 교항리 1714번지,1,0,0.0,블록구조,시멘트벽돌,동물및식물관련시설,0,1955,35.786602125246,128.445955737814
99025,대구광역시 달성군 옥포읍 교항리 1715-1번지,1,0,8.6,일반철골구조,일반철골구조,제2종근린생활시설,0,2021,35.7862888314206,128.446431506209
99026,대구광역시 달성군 옥포읍 교항리 1716-1번지,1,0,0.0,일반목구조,"목조, 세멘부록",단독주택,0,1945,35.7867583015075,128.446082882779
99027,대구광역시 달성군 옥포읍 교항리 1716-3번지,3,0,14.5,철근콘크리트구조,철근콘크리트구조,교육연구시설,0,2015,35.7866379719086,128.446167192671
99028,대구광역시 달성군 옥포읍 교항리 1737-1번지,1,0,0.0,블록구조,조립식,제2종근린생활시설,0,1935,35.7841985738812,128.447560765599
99029,대구광역시 달성군 옥포읍 교항리 1758-5번지,1,0,6.4,일반철골구조,일반철골구조,제2종근린생활시설,0,2017,35.7867144270212,128.445324912827
99030,대구광역시 달성군 옥포읍 교항리 1758-6번지,1,0,6.4,일반철골구조,일반철골구조,제2종근린생활시설,0,2017,35.7864973642073,128.445352392894
99031,대구광역시 달성군 옥포읍 교항리 1845번지,2,0,8.6,일반철골구조,일반철골구조,단독주택,0,2016,35.7880424741644,128.442114157132
99032,대구광역시 달성군 옥포읍 교항리 1847번지,1,0,9.9,일반철골구조,일반철골구조,공장,0,2012,35.7886000791878,128.441711901626
99033,대구광역시 달성군 옥포읍 교항리 1847번지,2,0,10.15,일반철골구조,일반철골구조,공장,0,2004,35.7886000791878,128.441711901626
99034,대구광역시 달성군 옥포읍 교항리 1847-1번지,2,0,10.2,일반철골구조,일반철골구조,공장,0,2010,35.7882995090235,128.44178190365
99035,대구광역시 달성군 옥포읍 교항리 1851번지,2,0,15.1,일반철골구조,일반철골구조,제2종근린생활시설,0,2023,35.7885623950458,128.441314817181
99036,대구광역시 달성군 옥포읍 교항리 1854번지,2,0,10.97,일반철골구조,일반철골구조,공장,0,1994,35.7890529342886,128.4411770145
99037,대구광역시 달성군 옥포읍 교항리 1857번지,1,0,8.7,일반철골구조,일반철골구조,공장,0,2011,35.7891140896315,128.440871633781
99038,대구광역시 달성군 옥포읍 교항리 1857번지,1,0,5.7,경량철골구조,경량철골구조,공장,0,2011,35.7891140896315,128.440871633781
99039,대구광역시 달성군 옥포읍 교항리 1857번지,1,0,8.7,일반철골구조,일반철골구조,공장,0,2011,35.7891140896315,128.440871633781
99040,대구광역시 달성군 옥포읍 교항리 1858번지,1,0,9.0,일반철골구조,일반철골구조,창고시설,0,2007,35.7891914207144,128.440630142202
99041,대구광역시 달성군 옥포읍 교항리 1860번지,1,0,6.3,일반철골구조,철골조,공장,0,2001,35.7893617815007,128.440514095957
99042,대구광역시 달성군 옥포읍 교항리 1862번지,1,0,5.8,철근콘크리트구조,철근콘크리트,제2종근린생활시설,0,1995,35.7895225995622,128.440254311623
99043,대구광역시 달성군 옥포읍 교항리 1863-1번지,2,0,9.0,철근콘크리트구조,"R.C, 시멘벽돌",공장,0,1994,35.7899224658794,128.439779066081
99044,대구광역시 달성군 옥포읍 교항리 1863-3번지,2,0,7.7,철근콘크리트구조,철근콘크리트조.철골,공장,0,1995,35.7897860797587,128.439992949832
99045,대구광역시 달성군 옥포읍 교항리 1863-4번지,1,0,0.0,철근콘크리트구조,철근콘크리트조,창고시설,0,2000,35.790002439534,128.440009020316
99046,대구광역시 달성군 옥포읍 교항리 1864번지,1,0,8.6,일반철골구조,일반철골구조,제2종근린생활시설,0,2013,35.7900354483162,128.439517751982
99047,대구광역시 달성군 옥포읍 교항리 1864-1번지,1,0,8.7,일반철골구조,일반철골구조,제2종근린생활시설,0,2013,35.790190118916,128.439733569018
99048,대구광역시 달성군 옥포읍 교항리 1865번지,1,0,8.7,일반철골구조,일반철골구조,제2종근린생활시설,0,2002,35.7902935954471,128.439581250799
99049,대구광역시 달성군 옥포읍 교항리 1865번지,1,0,5.1,경량철골구조,경량철골구조,단독주택,0,2002,35.7902935954471,128.439581250799
99050,대구광역시 달성군 옥포읍 교항리 1866번지,1,0,7.5,경량철골구조,경량철골구조,제2종근린생활시설,0,2002,35.7905413797323,128.439441489598
99051,대구광역시 달성군 옥포읍 교항리 1866-1번지,1,0,7.5,경량철골구조,경량철골구조,제2종근린생활시설,0,2002,35.7902771823835,128.439341381864
99052,대구광역시 달성군 옥포읍 교항리 1868번지,2,0,7.55,일반철골구조,일반철골구조,제2종근린생활시설,0,2013,35.7904974165038,128.439222027722
99053,대구광역시 달성군 옥포읍 교항리 1868번지,1,0,9.7,일반철골구조,일반철골구조,제2종근린생활시설,0,2013,35.7904974165038,128.439222027722
99054,대구광역시 달성군 옥포읍 교항리 1868번지,1,0,3.38,경량철골구조,경량철골구조,제2종근린생활시설,0,2013,35.7904974165038,128.439222027722
