대지위치,지상층수,지하층수,높이(m),구조코드명,기타구조,주용도코드명,비상용승강기수,사용승인년도,위도,경도
대구광역시 남구 이천동 204-3번지,1,0,0.0,일반목구조,목조,단독주택,0,1955,35.852663672405,128.605675483846
대구광역시 남구 이천동 204-4번지,3,0,10.6,벽돌구조,조적조,단독주택,0,1995,35.8527663342387,128.605579482701
대구광역시 남구 이천동 204-5번지,3,0,9.1,철근콘크리트구조,"철근콘크리트조, 조적조",단독주택,0,1993,35.8526756252709,128.605502605593
대구광역시 남구 이천동 204-7번지,1,0,0.0,일반목구조,"목조, 시멘트블럭조",단독주택,0,1975,35.8528178556359,128.605412715192
대구광역시 남구 이천동 204-8번지,1,0,0.0,일반목구조,목조,제2종근린생활시설,0,1952,35.8527426001782,128.605366257539
대구광역시 남구 이천동 205번지,2,1,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1977,35.8531881170097,128.606061302288
대구광역시 남구 이천동 205-1번지,1,1,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1977,35.8531807222242,128.605933637329
대구광역시 남구 이천동 205-2번지,2,1,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1977,35.8531590662963,128.605814429328
대구광역시 남구 이천동 205-3번지,1,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1977,35.8531583432747,128.60571346477
대구광역시 남구 이천동 205-5번지,1,1,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1977,35.8530233933435,128.606020455349
대구광역시 남구 이천동 205-6번지,1,1,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1977,35.8530284454336,128.605905439057
대구광역시 남구 이천동 205-7번지,1,1,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1977,35.8530333142753,128.605790640433
대구광역시 남구 이천동 205-8번지,1,1,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1977,35.8530383099387,128.605679829212
대구광역시 남구 이천동 205-9번지,2,1,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1977,35.8530293977377,128.605564531268
대구광역시 남구 이천동 205-10번지,1,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1978,35.8529497471907,128.605435630998
대구광역시 남구 이천동 205-12번지,3,0,10.05,철근콘크리트구조,철근콘크리트구조,단독주택,0,2007,35.852884963106,128.605960878832
대구광역시 남구 이천동 205-13번지,1,1,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1977,35.8528848876874,128.605831701638
대구광역시 남구 이천동 205-14번지,1,1,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1977,35.8528931874121,128.605709666842
대구광역시 남구 이천동 205-15번지,1,1,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1977,35.8529063591421,128.605593928931
대구광역시 남구 이천동 205-16번지,2,0,7.7,벽돌구조,시멘트벽돌조,단독주택,0,2002,35.8527560654907,128.605794900139
대구광역시 남구 이천동 206번지,1,0,0.0,일반목구조,"목조, 시멘트블럭조",단독주택,0,1949,,
대구광역시 남구 이천동 206-2번지,3,0,9.0,철골철근콘크리트구조,철골철근콘크리트구조,단독주택,0,2004,35.8540386867655,128.605894269103
대구광역시 남구 이천동 206-8번지,1,0,0.0,일반목구조,목조,단독주택,0,1955,35.8529159374626,128.605315514276
대구광역시 남구 이천동 206-30번지,2,0,8.0,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,1995,35.8534002999543,128.605996621968
대구광역시 남구 이천동 206-31번지,2,0,7.3,벽돌구조,시멘트벽돌조,단독주택,0,1993,35.853300608766,128.606052391721
대구광역시 남구 이천동 206-36번지,1,0,0.0,일반목구조,"목조, 세멘벽돌",단독주택,0,1957,35.8535082955261,128.60594655415
대구광역시 남구 이천동 206-38번지,1,0,0.0,일반목구조,목조,단독주택,0,1957,35.8533134188468,128.605943508828
대구광역시 남구 이천동 206-46번지,1,0,3.95,경량철골구조,경량철골구조,제2종근린생활시설,0,2008,35.8526789318086,128.605808066247
대구광역시 남구 이천동 206-50번지,2,0,7.4,철근콘크리트구조,"철근콘크리트조, 시멘트벽돌조",제1종근린생활시설,0,2000,35.8525708607465,128.605728957088
대구광역시 남구 이천동 206-99번지,4,0,14.05,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2016,35.8539598630338,128.605993408775
대구광역시 남구 이천동 206-102번지,2,0,7.7,벽돌구조,시멘트벽돌조,단독주택,0,1991,35.8538285335879,128.606002603619
대구광역시 남구 이천동 206-104번지,3,1,9.07,벽돌구조,시멘트벽돌조,단독주택,0,1991,35.8536713868292,128.60594098857
대구광역시 남구 이천동 206-105번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1994,35.8535805733137,128.605993284833
대구광역시 남구 이천동 206-155번지,1,0,4.85,경량철골구조,경량철골구조,제1종근린생활시설,0,2011,35.8528346373973,128.605249342595
대구광역시 남구 이천동 210-1번지,1,0,0.0,일반목구조,목조,단독주택,0,nan,,
대구광역시 남구 이천동 210-3번지,1,0,0.0,일반목구조,목조,단독주택,0,1961,35.854767791299,128.605578225296
대구광역시 남구 이천동 210-4번지,2,0,7.6,철근콘크리트구조,"철근콘크리트조, 조적조",제2종근린생활시설,0,1997,35.8546398289184,128.605672611556
대구광역시 남구 이천동 210-5번지,1,1,0.0,철근콘크리트구조,"철근콘크리트조, 시멘트벽돌조",단독주택,0,1978,35.8545725072587,128.605706786151
대구광역시 남구 이천동 210-6번지,1,0,0.0,일반목구조,"목조, 블록",단독주택,0,    ,35.8544844309945,128.605736335767
대구광역시 남구 이천동 210-7번지,1,0,0.0,일반목구조,목조,단독주택,0,1972,35.8543932545337,128.605775342346
대구광역시 남구 이천동 210-8번지,1,0,0.0,일반목구조,목조,단독주택,0,1953,35.8543197611584,128.605799319266
대구광역시 남구 이천동 210-9번지,1,0,0.0,일반목구조,목조,단독주택,0,1952,35.8542449284099,128.605815631363
대구광역시 남구 이천동 210-10번지,3,0,11.2,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2024,35.8541476423714,128.605839792456
대구광역시 남구 이천동 214-406번지,7,1,32.1,철근콘크리트구조,철근콘크리트구조,제1종근린생활시설,0,2006,35.8547776368673,128.606688564044
대구광역시 남구 이천동 214-433번지,7,2,36.8,철근콘크리트구조,철근콘크리트조,업무시설,0,1997,35.8548176545598,128.606317442978
대구광역시 남구 이천동 214-456번지,2,0,0.0,철근콘크리트구조,철근콘크리트구조,공동주택,0,1994,35.8539163276056,128.606560268864
대구광역시 남구 이천동 214-456번지,1,1,4.55,철근콘크리트구조,철근콘크리트,공동주택,0,1994,35.8539163276056,128.606560268864
대구광역시 남구 이천동 214-456번지,2,0,41.65,철근콘크리트구조,철근콘크리트,공동주택,0,1994,35.8539163276056,128.606560268864
대구광역시 남구 이천동 214-456번지,1,0,0.0,철근콘크리트구조,철근콘크리트구조,공동주택,0,1994,35.8539163276056,128.606560268864
대구광역시 남구 이천동 214-456번지,0,1,0.0,철근콘크리트구조,철근콘크리트구조,공동주택,0,1994,35.8539163276056,128.606560268864
대구광역시 남구 이천동 214-456번지,0,1,0.0,철근콘크리트구조,철근콘크리트구조,공동주택,0,1994,35.8539163276056,128.606560268864
대구광역시 남구 이천동 214-456번지,15,1,41.65,철근콘크리트구조,철근콘크리트,공동주택,0,1994,35.8539163276056,128.606560268864
대구광역시 남구 이천동 214-456번지,1,0,6.4,벽돌구조,세멘벽돌조,공동주택,0,1994,35.8539163276056,128.606560268864
대구광역시 남구 이천동 214-456번지,1,0,0.0,철근콘크리트구조,철근콘크리트구조,공동주택,0,1994,35.8539163276056,128.606560268864
대구광역시 남구 이천동 214-456번지,0,1,0.0,철근콘크리트구조,철근콘크리트구조,공동주택,0,1994,35.8539163276056,128.606560268864
대구광역시 남구 이천동 214-456번지,15,0,41.65,철근콘크리트구조,철근콘크리트,공동주택,0,1994,35.8539163276056,128.606560268864
대구광역시 남구 이천동 214-456번지,1,0,3.3,철근콘크리트구조,철근콘크리트,공동주택,0,1994,35.8539163276056,128.606560268864
대구광역시 남구 이천동 214-456번지,15,0,41.65,철근콘크리트구조,철근콘크리트,공동주택,0,1994,35.8539163276056,128.606560268864
대구광역시 남구 이천동 214-456번지,1,1,5.4,철근콘크리트구조,철근콘크리트,공동주택,0,1994,35.8539163276056,128.606560268864
대구광역시 남구 이천동 214-456번지,2,0,7.4,철근콘크리트구조,철근콘크리트,공동주택,0,1994,35.8539163276056,128.606560268864
대구광역시 남구 이천동 214-456번지,1,0,3.3,철근콘크리트구조,철근콘크리트,공동주택,0,1994,35.8539163276056,128.606560268864
대구광역시 남구 이천동 214-456번지,2,0,0.0,철근콘크리트구조,철근콘크리트구조,공동주택,0,1994,35.8539163276056,128.606560268864
대구광역시 남구 이천동 214-534번지,1,0,0.0,블록구조,"세멘부록조, 목조",단독주택,0,1960,,
대구광역시 남구 이천동 214-625번지,1,0,0.0,일반목구조,목조,단독주택,0,1953,,
대구광역시 남구 이천동 214-633번지,1,0,0.0,일반목구조,목조,단독주택,0,nan,,
대구광역시 남구 이천동 214-639번지,1,0,0.0,일반목구조,목조,단독주택,0,nan,,
대구광역시 남구 이천동 214-640번지,1,0,0.0,일반목구조,목조,단독주택,0,nan,,
대구광역시 남구 이천동 214-644번지,1,0,0.0,일반목구조,목조,단독주택,0,nan,,
대구광역시 남구 이천동 214-645번지,1,0,0.0,일반목구조,목조,단독주택,0,nan,,
대구광역시 남구 이천동 214-684번지,3,0,20.01,일반철골구조,철골조,운수시설,0,2015,35.8549382709533,128.606462449503
대구광역시 남구 이천동 216-1번지,1,0,0.0,일반목구조,목조,단독주택,0,nan,,
대구광역시 남구 이천동 217번지,1,0,0.0,일반목구조,목조,단독주택,0,1949,,
대구광역시 남구 이천동 227-3번지,1,0,0.0,일반목구조,목조,단독주택,0,1956,,
대구광역시 남구 이천동 227-192번지,1,0,0.0,일반목구조,"목조, 세멘부록조",단독주택,0,1949,,
대구광역시 남구 이천동 237번지,1,0,0.0,일반목구조,목조,단독주택,0,1955,,
대구광역시 남구 이천동 237번지,1,0,0.0,일반목구조,목조,단독주택,0,1960,,
대구광역시 남구 이천동 237번지,1,0,0.0,일반목구조,목조,단독주택,0,    ,,
대구광역시 남구 이천동 237번지,1,0,0.0,일반목구조,목조,단독주택,0,1955,,
대구광역시 남구 이천동 237번지,1,0,0.0,일반목구조,목조,단독주택,0,    ,,
대구광역시 남구 이천동 237번지,1,0,0.0,일반목구조,목조,단독주택,0,1960,,
대구광역시 남구 이천동 237번지,1,0,0.0,일반목구조,목조,단독주택,0,1949,,
대구광역시 남구 이천동 237-43번지,1,0,0.0,일반목구조,"목조, 시멘트블럭조",단독주택,0,1973,,
대구광역시 남구 이천동 237-133번지,2,0,0.0,일반목구조,목조,제1종근린생활시설,0,1961,,
대구광역시 남구 이천동 237-149번지,1,0,0.0,일반목구조,목조,단독주택,0,1955,,
대구광역시 남구 이천동 237-188번지,1,0,0.0,일반목구조,"목조, 세멘블록조",단독주택,0,1977,,
대구광역시 남구 이천동 239-2번지,1,0,3.75,벽돌구조,벽돌구조,공동주택,0,2006,35.850757393987,128.606039390471
대구광역시 남구 이천동 239-2번지,20,1,55.93,철근콘크리트구조,철근콘크리트구조,공동주택,3,2006,35.850757393987,128.606039390471
대구광역시 남구 이천동 239-2번지,0,1,0.0,철근콘크리트구조,철근콘크리트구조,공동주택,0,2006,35.850757393987,128.606039390471
대구광역시 남구 이천동 239-2번지,20,1,55.93,철근콘크리트구조,철근콘크리트구조,공동주택,2,2006,35.850757393987,128.606039390471
대구광역시 남구 이천동 243-1번지,20,1,55.71,철근콘크리트구조,철근콘크리트구조,공동주택,1,2006,35.8493906282305,128.605628187484
대구광역시 남구 이천동 243-1번지,0,1,0.0,철근콘크리트구조,철근콘크리트구조,공동주택,0,2006,35.8493906282305,128.605628187484
대구광역시 남구 이천동 243-1번지,20,1,55.71,철근콘크리트구조,철근콘크리트구조,공동주택,1,2006,35.8493906282305,128.605628187484
대구광역시 남구 이천동 243-1번지,20,1,55.71,철근콘크리트구조,철근콘크리트구조,공동주택,1,2006,35.8493906282305,128.605628187484
대구광역시 남구 이천동 243-1번지,1,0,3.33,철근콘크리트구조,철근콘크리트구조,제1종근린생활시설,0,2006,35.8493906282305,128.605628187484
대구광역시 남구 이천동 243-1번지,1,0,3.75,벽돌구조,벽돌구조,공동주택,0,2006,35.8493906282305,128.605628187484
대구광역시 남구 이천동 245번지,1,0,0.0,일반목구조,목조,단독주택,0,1960,,
대구광역시 남구 이천동 252-10번지,2,0,0.0,벽돌구조,세멘벽돌조,단독주택,0,1975,35.8501299676414,128.605274509566
대구광역시 남구 이천동 252-10번지,2,0,0.0,벽돌구조,시멘트벽돌조,제1종근린생활시설,0,1975,35.8501299676414,128.605274509566
대구광역시 남구 이천동 253-2번지,4,1,14.45,철근콘크리트구조,철근콘크리트조,교육연구시설,0,2001,35.8511159349792,128.605104004011
대구광역시 남구 이천동 253-2번지,3,0,11.5,철근콘크리트구조,철근콘크리트조,교육연구시설,0,2003,35.8511159349792,128.605104004011
대구광역시 남구 이천동 253-2번지,4,0,16.05,철근콘크리트구조,철근콘크리트조,교육연구시설,0,2001,35.8511159349792,128.605104004011
대구광역시 남구 이천동 255번지,1,0,0.0,일반목구조,"목조, 세멘부록조",단독주택,0,1956,,
대구광역시 남구 이천동 255-8번지,3,1,11.0,철근콘크리트구조,철근콘크리트조,노유자시설,0,1989,35.8501034397211,128.604076235811
대구광역시 남구 이천동 255-10번지,1,0,0.0,일반목구조,목조,단독주택,0,1970,35.8500870082525,128.605056808649
대구광역시 남구 이천동 255-11번지,2,0,7.7,벽돌구조,"시멘트벽돌조, 철근콘크리트조",제2종근린생활시설,0,1990,35.8500913419052,128.604914553154
대구광역시 남구 이천동 255-16번지,2,0,7.3,벽돌구조,벽돌조,단독주택,0,1983,35.8501090602784,128.604512343339
대구광역시 남구 이천동 255-19번지,1,0,0.0,블록구조,시멘트부록조,단독주택,0,1960,35.8501162746388,128.604377008371
대구광역시 남구 이천동 255-35번지,3,1,12.7,철근콘크리트구조,철근콘크리트조,제2종근린생활시설,0,1983,35.8501693134985,128.60373875105
대구광역시 남구 이천동 255-37번지,2,0,7.2,벽돌구조,벽돌조,단독주택,0,1984,35.8501835070951,128.603931078271
대구광역시 남구 이천동 255-69번지,2,0,9.5,일반철골구조,일반철골구조,제1종근린생활시설,0,2014,35.8501073485189,128.604788914501
대구광역시 남구 이천동 255-70번지,2,1,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1988,35.8500962601745,128.604647565714
대구광역시 남구 이천동 255-72번지,1,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1984,35.8501701426664,128.604378536496
대구광역시 남구 이천동 255-73번지,4,0,13.1,철근콘크리트구조,철근콘크리트구조,단독주택,0,2017,35.8501581013184,128.604227538709
대구광역시 남구 이천동 258번지,4,1,16.55,철근콘크리트구조,철근콘크리트,교육연구시설,0,nan,35.8494545052879,128.604597332091
대구광역시 남구 이천동 268-12번지,2,0,5.8,벽돌구조,조적조,제2종근린생활시설,0,1998,35.8517313735307,128.605612960519
대구광역시 남구 이천동 268-13번지,2,0,5.8,벽돌구조,조적조,단독주택,0,1998,35.8516350877669,128.605616221235
대구광역시 남구 이천동 268-17번지,3,0,10.1,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2007,35.8515728131163,128.605549216432
대구광역시 남구 이천동 268-19번지,1,0,0.0,일반목구조,목조,단독주택,0,1985,35.8517996076907,128.605510510335
대구광역시 남구 이천동 268-20번지,1,0,0.0,일반목구조,목조,단독주택,0,1955,35.8518150813672,128.605411313031
대구광역시 남구 이천동 268-23번지,1,0,0.0,일반목구조,목조,단독주택,0,1953,35.8516679803341,128.605413881468
대구광역시 남구 이천동 268-25번지,1,0,0.0,일반목구조,목조,단독주택,0,nan,35.8516644366015,128.605281204964
대구광역시 남구 이천동 270번지,1,0,0.0,일반목구조,목조,단독주택,0,nan,,
대구광역시 남구 이천동 270번지,1,0,0.0,일반목구조,"목조, 시멘트부록조",단독주택,0,1949,,
대구광역시 남구 이천동 271-2번지,4,0,11.0,철근콘크리트구조,철근콘크리트구조,단독주택,0,2008,35.8520614429143,128.605021009172
대구광역시 남구 이천동 271-35번지,4,0,11.0,철근콘크리트구조,철근콘크리트구조,단독주택,0,2008,35.8520068028667,128.604888408981
대구광역시 남구 이천동 271-36번지,4,0,11.0,철근콘크리트구조,철근콘크리트구조,단독주택,0,2008,35.85186793445,128.604740164545
대구광역시 남구 이천동 271-37번지,4,0,11.0,철근콘크리트구조,철근콘크리트구조,단독주택,0,2008,35.851766954249,128.604561912685
대구광역시 남구 이천동 272-2번지,3,0,17.2,철근콘크리트구조,철근콘크리트구조,교육연구시설,0,2014,35.8517498044033,128.605144122325
대구광역시 남구 이천동 272-3번지,1,0,0.0,일반목구조,목조,단독주택,0,1961,35.8519661186383,128.605120921582
대구광역시 남구 이천동 272-6번지,1,0,0.0,일반목구조,목조,단독주택,0,1961,35.8518999277461,128.605003031665
대구광역시 남구 이천동 272-8번지,3,0,11.26,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2021,35.8520617422656,128.605241397498
대구광역시 남구 이천동 274-1번지,1,0,0.0,일반목구조,목조,단독주택,0,1959,35.8521024622221,128.605458062594
대구광역시 남구 이천동 274-5번지,1,0,0.0,일반목구조,목조,단독주택,0,1959,35.8520629824833,128.605350894166
대구광역시 남구 이천동 274-6번지,1,0,0.0,일반목구조,목조,단독주택,0,1959,35.8519637953853,128.605395937182
대구광역시 남구 이천동 274-8번지,3,0,9.7,철근콘크리트구조,철근콘크리트구조,단독주택,0,2015,35.8518669617274,128.605312074891
대구광역시 남구 이천동 275-4번지,1,0,0.0,벽돌구조,세멘벽돌,제1종근린생활시설,0,1985,35.8515781653839,128.605384730457
대구광역시 남구 이천동 275-4번지,1,0,0.0,일반목구조,목조,단독주택,0,1949,35.8515781653839,128.605384730457
대구광역시 남구 이천동 276번지,1,0,0.0,일반목구조,목조,단독주택,0,1959,,
대구광역시 남구 이천동 276-2번지,1,0,5.0,경량철골구조,경량철골구조,제2종근린생활시설,0,2006,35.8522843399263,128.605590904675
대구광역시 남구 이천동 276-4번지,2,0,7.4,벽돌구조,시멘트벽돌조,단독주택,0,1997,35.8522276958203,128.605567845894
대구광역시 남구 이천동 276-5번지,2,0,7.9,벽돌구조,"시멘트벽돌조, 철근콘크리트조",단독주택,0,1997,35.8521339237126,128.605571821487
대구광역시 남구 이천동 276-6번지,2,0,7.2,벽돌구조,시멘트벽돌조,제2종근린생활시설,0,1998,35.8520401280689,128.605570815585
대구광역시 남구 이천동 276-7번지,1,0,0.0,블록구조,"부록조, 목조",단독주택,0,1959,35.8519374338726,128.605507422993
대구광역시 남구 이천동 276-8번지,2,0,7.1,벽돌구조,시멘트벽돌조,단독주택,0,1999,35.851935339301,128.605603458866
대구광역시 남구 이천동 278-1번지,3,0,9.3,벽돌구조,"철근콘크리트조, 조적조",단독주택,0,1998,35.8522655503579,128.605466221435
대구광역시 남구 이천동 278-3번지,3,0,12.3,철근콘크리트구조,철근콘크리트구조,노유자시설,0,2010,35.8521592762155,128.605313319585
대구광역시 남구 이천동 279번지,1,0,0.0,일반목구조,목조,단독주택,0,1949,,
대구광역시 남구 이천동 279-1번지,5,0,17.5,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2024,35.8526530913567,128.605037695676
대구광역시 남구 이천동 279-2번지,3,0,10.05,벽돌구조,세멘벽돌조,단독주택,0,1992,35.8526195844316,128.60527256858
대구광역시 남구 이천동 279-5번지,3,0,11.3,철근콘크리트구조,"철근콘크리트조, 시멘트벽돌조",제1종근린생활시설,0,1992,35.8526052605002,128.605157604939
대구광역시 남구 이천동 279-8번지,1,0,0.0,블록구조,세멘부록조,제1종근린생활시설,0,1957,35.8525520090829,128.605204349416
대구광역시 남구 이천동 279-12번지,3,0,12.14,철근콘크리트구조,철근콘크리트구조,단독주택,0,2021,35.8524911133297,128.605061106627
대구광역시 남구 이천동 279-14번지,2,0,7.5,일반철골구조,일반철골구조,제2종근린생활시설,0,2016,35.8524074040915,128.605107790533
대구광역시 남구 이천동 279-14번지,2,0,6.2,일반철골구조,일반철골구조,제2종근린생활시설,0,2016,35.8524074040915,128.605107790533
대구광역시 남구 이천동 279-16번지,1,0,0.0,벽돌구조,세멘벽돌조,단독주택,0,1973,35.8524706774993,128.605342842996
대구광역시 남구 이천동 279-18번지,3,0,10.0,벽돌구조,세멘벽돌조,제2종근린생활시설,0,1992,35.8525552021436,128.605376758015
대구광역시 남구 이천동 279-19번지,3,0,10.8,벽돌구조,세멘벽돌조,단독주택,0,1992,35.8524404462089,128.605474175658
대구광역시 남구 이천동 279-21번지,2,0,9.5,일반철골구조,일반철골구조,단독주택,0,2002,35.8523698135327,128.60533804207
대구광역시 남구 이천동 279-28번지,2,0,6.9,벽돌구조,시멘트벽돌조,제1종근린생활시설,0,1992,35.8524285855868,128.60553902207
대구광역시 남구 이천동 280번지,1,0,0.0,일반목구조,목조,단독주택,0,1960,,
대구광역시 남구 이천동 280번지,1,0,0.0,일반목구조,"목조, 세멘부록조",단독주택,0,1949,,
대구광역시 남구 이천동 280번지,1,0,0.0,일반목구조,"목조, 세멘부록조",단독주택,0,1955,,
대구광역시 남구 이천동 280번지,1,0,0.0,일반목구조,"목조, 세멘부록조",단독주택,0,1949,,
대구광역시 남구 이천동 280번지,1,0,0.0,일반목구조,"목조, 세멘부록조",단독주택,0,1955,,
대구광역시 남구 이천동 280번지,1,0,0.0,일반목구조,목조,단독주택,0,1960,,
대구광역시 남구 이천동 280번지,1,0,0.0,일반목구조,목조,단독주택,0,1947,,
대구광역시 남구 이천동 280번지,1,0,0.0,일반목구조,목조,단독주택,0,1949,,
대구광역시 남구 이천동 280번지,1,0,0.0,일반목구조,목조,단독주택,0,1949,,
대구광역시 남구 이천동 280-1번지,2,0,7.6,철근콘크리트구조,철근콘크리트구조,단독주택,0,2005,35.8523635122219,128.605216156388
대구광역시 남구 이천동 280-7번지,3,0,10.2,벽돌구조,시멘트벽돌조,단독주택,0,1992,35.8528315064846,128.60495761048
대구광역시 남구 이천동 281번지,1,0,0.0,일반목구조,목조,단독주택,0,1960,,
대구광역시 남구 이천동 283번지,1,0,0.0,일반목구조,목조,제1종근린생활시설,0,1948,,
대구광역시 남구 이천동 283-20번지,2,0,0.0,블록구조,블럭조,단독주택,0,1984,,
대구광역시 남구 이천동 284-17번지,3,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1995,35.8520033887198,128.603416506097
대구광역시 남구 이천동 284-21번지,3,0,10.0,철근콘크리트구조,"시멘벽돌조, 철근콘크리트조",단독주택,0,1995,35.8520074517216,128.60330113908
대구광역시 남구 이천동 285-23번지,1,0,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1961,35.8523156281963,128.603309005129
대구광역시 남구 이천동 285-24번지,1,0,0.0,일반목구조,목조,단독주택,0,1960,35.8523181152746,128.603210430745
대구광역시 남구 이천동 285-26번지,2,1,4.4,벽돌구조,"철근콘크리트조, 시멘트벽돌조",제1종근린생활시설,0,1990,35.8522142811426,128.603272871942
대구광역시 남구 이천동 285-27번지,1,0,0.0,블록구조,블럭조,단독주택,0,1983,,
대구광역시 남구 이천동 287-28번지,2,0,7.0,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.8524040125996,128.603317094248
대구광역시 남구 이천동 287-29번지,2,0,7.6,벽돌구조,시멘트벽돌조,단독주택,0,1984,35.8524195095941,128.603202510325
대구광역시 남구 이천동 288-15번지,2,0,0.0,철근콘크리트구조,"철근콘크리트조, 목조",단독주택,0,1980,35.8526171732892,128.603442370953
대구광역시 남구 이천동 288-16번지,4,0,13.1,철근콘크리트구조,철근콘크리트구조,단독주택,0,2024,35.8527779768905,128.603459667042
대구광역시 남구 이천동 288-17번지,2,1,7.65,벽돌구조,시멘트벽돌조,단독주택,0,1986,35.8527828729389,128.603329151114
대구광역시 남구 이천동 288-18번지,2,0,0.0,벽돌구조,벽돌조,단독주택,0,1983,35.8526324208245,128.603312727878
대구광역시 남구 이천동 288-22번지,3,1,0.0,벽돌구조,시멘트벽돌조,단독주택,0,1982,35.8526667008617,128.603147936455
대구광역시 남구 이천동 288-23번지,2,0,6.3,벽돌구조,시멘트벽돌조,단독주택,0,1984,35.8525632699156,128.603153159389
대구광역시 남구 이천동 288-27번지,2,0,8.6,벽돌구조,벽돌조,단독주택,0,1984,35.8525479132575,128.60330449542
대구광역시 남구 이천동 291번지,1,0,0.0,일반목구조,목조,단독주택,0,1949,,
대구광역시 남구 이천동 291번지,1,0,0.0,일반목구조,목조,단독주택,0,1950,,
대구광역시 남구 이천동 291번지,1,0,0.0,일반목구조,목조,단독주택,0,1956,,
대구광역시 남구 이천동 291번지,1,0,0.0,일반목구조,"목조, 시멘트블럭조",단독주택,0,1961,,
대구광역시 남구 이천동 291-2번지,2,0,7.3,벽돌구조,시멘트벽돌조,단독주택,0,1989,35.853330465548,128.604492472137
대구광역시 남구 이천동 291-11번지,2,0,7.5,벽돌구조,시멘트벽돌조,단독주택,0,1993,35.8534171510854,128.604222915084
대구광역시 남구 이천동 291-13번지,3,0,10.05,벽돌구조,시멘트벽돌조,단독주택,0,1995,35.853311970444,128.604176962133
대구광역시 남구 이천동 291-17번지,2,0,7.4,철근콘크리트구조,철근콘크리트구조,제2종근린생활시설,0,2021,35.8532942883367,128.604569780207
대구광역시 남구 이천동 291-51번지,3,1,11.0,철근콘크리트구조,"시멘트벽돌조, 철근콘크리트조",제2종근린생활시설,0,1993,35.8533904463127,128.604353435276
대구광역시 남구 이천동 293-1번지,1,0,0.0,블록구조,목조,단독주택,0,1961,35.8534498243509,128.604016580892
대구광역시 남구 이천동 293-3번지,5,0,20.8,철근콘크리트구조,철근콘크리트,제2종근린생활시설,0,2023,35.8533276681708,128.603986668473
대구광역시 남구 이천동 295-2번지,1,0,0.0,일반목구조,"목조, 세멘부록조",단독주택,0,1961,35.8534919071976,128.60365214757
대구광역시 남구 이천동 295-3번지,2,0,7.3,벽돌구조,세멘벽돌조,제2종근린생활시설,0,1978,35.8533056854952,128.603405761986
대구광역시 남구 이천동 295-4번지,2,1,0.0,벽돌구조,세멘벽돌조,단독주택,0,1978,35.8533018541209,128.603557774262
대구광역시 남구 이천동 295-6번지,4,0,12.4,철근콘크리트구조,철근콘크리트조,단독주택,0,2001,35.8530789255675,128.603360903886
대구광역시 남구 이천동 295-10번지,4,0,12.2,철근콘크리트구조,철근콘크리트구조,단독주택,0,2020,35.8532862355142,128.603708442181
대구광역시 남구 이천동 295-11번지,1,0,0.0,일반목구조,목조,단독주택,0,1967,35.8535031262361,128.603432762047
대구광역시 남구 이천동 295-12번지,1,0,5.22,경량철골구조,경량철골구조,단독주택,0,2016,35.8535078214524,128.603256525381
대구광역시 남구 이천동 295-19번지,1,0,0.0,일반목구조,목조,단독주택,0,1956,35.8534977279118,128.603560391057
대구광역시 남구 이천동 295-24번지,1,0,0.0,일반목구조,목조,단독주택,0,1960,,
대구광역시 남구 이천동 295-28번지,4,0,12.7,철근콘크리트구조,철근콘크리트조,단독주택,0,2001,35.8530785886358,128.603487416562
대구광역시 남구 이천동 295-34번지,3,0,9.4,철근콘크리트구조,철근콘크리트조,단독주택,0,2002,35.8529239704346,128.603344279136
대구광역시 남구 이천동 295-37번지,4,1,14.1,철근콘크리트구조,철근콘크리트조,제1종근린생활시설,0,1990,35.8531207466714,128.603164495169
대구광역시 남구 이천동 295-41번지,1,0,0.0,일반목구조,목조,단독주택,0,1961,35.8529797806118,128.603180031347
대구광역시 남구 이천동 295-43번지,1,0,0.0,일반목구조,목조,단독주택,0,1983,35.8534850318944,128.603748642549
